Name,Rank,Price,24h Change,Market Cap,Volume,Circ_Supply,Category
REX,1123.0,0.01393,-2.76,12540000.0,5190000.0,900000000.0,—
CLORE,1124.0,0.025,-2.21,12550000.0,3170000.0,501940000.0,"Data management & AI, Layer 1, DePIN"
ZKL,1125.0,0.055899,31.67,13070000.0,7000000.0,233890000.0,—
TON,1126.0,0.01014,2.34,12390000.0,11220.0,1220000000.0,—
BLUE,1127.0,0.099398,2.29,12400000.0,2560000.0,124740000.0,"Decentralized exchange, Derivatives, DeFi"
ZTX,1128.0,0.0029369,-1.02,12350000.0,391010.0,4200000000.0,"Gaming, Metaverse"
ASV,1129.0,0.1027,-8.14,12320000.0,9730.0,120000000.0,—
PNK,1130.0,0.01526,-1.4,12290000.0,142440.0,805290000.0,"Oracles, Prediction markets, Payments"
NATIX,1131.0,0.00077038,8.6,12430000.0,394540.0,16129999999.999998,"Data management & AI, DePIN"
SOV,1132.0,0.2086,7.76,12260000.0,87030.0,58750000.0,"Decentralized exchange, DeFi"
BUZZ,1133.0,0.012276,-3.06,12270000.0,22630000.0,999870000.0,Data management & AI
AKTIO,1134.0,0.17438,-0.58,12290000.0,154530.0,70470000.0,—
MANEKI,1135.0,0.0013826,-3.06,12250000.0,4750000.0,8860000000.0,Memes
PDA,1136.0,0.019985,-2.6,12190000.0,9180000.0,609950000.0,"Gaming, Metaverse"
MIX,1137.0,0.001326,-0.43,12200000.0,556670.0,9200000000.0,"Gaming, Social, media & Content"
GME,1138.0,0.001776,0.38,12230000.0,5020000.0,6890000000.0,"Memes, Gaming"
BCUT,1139.0,0.030264,0.0,12160000.0,1140000.0,401800000.0,"Distributed computing & Storage, Data management & AI, NFTs & Collectibles, Interoperability, Web3, DePIN"
DMTR,1140.0,0.02496,6.48,12140000.0,552090.0,486500000.0,"Distributed computing & Storage, Internet of things, Data management & AI, DePIN"
TTC,1141.0,0.074889,0.19,12100000.0,935730.0,161520000.0,—
PPC,1142.0,0.41059,-3.51,12090000.0,47780.0,29440000.0,"Cryptocurrencies, Payments"
GRIFT,1143.0,0.01197,-9.55,11970000.0,6460000.0,999990000.0,Data management & AI
INDEX,1144.0,1.813,0.06,12200000.0,120160.0,6730000.0,DAO
PROPS,1145.0,0.029469,-1.52,11800000.0,2510000.0,400550000.0,—
OCT,1146.0,0.12,2.35,12000000.0,78190.0,100000000.0,—
DBC,1147.0,0.002208,-2.15,11990000.0,170590.0,5430000000.0,"Distributed computing & Storage, Data management & AI, Metaverse, DePIN"
ACOLYT,1148.0,0.012188,-12.43,12100000.0,239540.0,993080000.0,Data management & AI
MAJOR,1149.0,0.1437,-0.87,11980000.0,26410000.0,83350000.0,"Gaming, Tap to earn"
OWN,1150.0,0.33727,6.29,11920000.0,30290.0,35330000.0,—
CCL,1151.0,0.0117998,35.97,11800000.0,19970.0,1000000000.0,Memes
CERE,1152.0,0.001708,2.02,11850000.0,301760.0,6940000000.0,"Developments tools, Gaming, Distributed computing & Storage, Data management & AI, Social, media & Content, DePIN"
PEIPEI,1153.0,3e-08,0.95,11820000.0,1560000.0,420680000000000.0,Memes
FB,1154.0,0.83888,-4.75,11780000.0,2360000.0,14040000.0,—
CROB,1156.0,0.014687,2.48,11750000.0,18080.0,800000000.0,Memes
MOXIE,1157.0,0.002103,-3.11,11760000.0,901210.0,5590000000.0,"Social, media & Content"
SAMO,1158.0,0.003195,-1.04,11680000.0,381640.0,3660000000.0,Memes
PSTAKE,1159.0,0.026466,8.87,11640000.0,2580000.0,439650000.0,Derivatives
TET,1160.0,1.5955,-5.12,11630000.0,331730.0,7290000.0,Layer 1
AUR,1161.0,0.68429,-1.32,11630000.0,106910.0,17000000.0,—
BXN,1162.0,0.0025844,0.8,11600000.0,1140000.0,4490000000.0,—
KYVE,1163.0,0.0138,-0.96,11610000.0,11070.0,841230000.0,"Distributed computing & Storage, Scaling, Layer 1"
NC,1164.0,0.060203,-17.45,11550000.0,17160000.0,191780000.0,Web3
MVC,1165.0,0.0042759,4.71,11810000.0,193340.0,2760000000.0,"Payments, Transport"
WEPE,1166.0,5.715e-05,-7.84,11430000.0,1100000.0,200000000000.0,—
VAI,1167.0,0.031629,1.27,11440000.0,339280.0,361710000.0,Data management & AI
XX,1168.0,0.042249,1.58,11400000.0,195950.0,269800000.0,—
CREAM,1169.0,6.1365,-1.64,11390000.0,4630000.0,1860000.0,"Decentralized exchange, Lending & Borrowing, DeFi, DAO"
LAZIO,1170.0,1.0589,-1.44,11340000.0,3980000.0,10710000.0,Fan Tokens
COCA,1171.0,0.17768,-1.2,11280000.0,568500.0,63500000.0,—
WUSD,1172.0,1.00013,0.06,11270000.0,1980000.0,11260000.0,"Stablecoins, Asset-backed Stablecoins"
10SET,1173.0,0.080498,0.39,11250000.0,78410.0,139770000.0,—
OBSR,1174.0,0.0018272,-1.57,11160000.0,397140.0,6110000000.0,"Internet of things, Data management & AI"
HOPPY,1175.0,2.648e-05,10.59,11140000.0,4240000.0,420690000000.0,Memes
NLK,1176.0,0.010825,-0.76,10820000.0,535980.0,1000000000.0,—
KRRX,1177.0,0.043699,2.37,10920000.0,8990000.0,250000000.0,—
BOOK,1178.0,0.00946,-9.89,10920000.0,24740.0,1150000000.0,—
FAR,1179.0,0.0028589,-5.56,11000000.0,672460.0,3850000000.0,"Gaming, Metaverse"
USDJ,1181.0,1.145,0.38,10970000.0,486510.0,9580000.0,"Stablecoins, Asset-backed Tokens"
TXC,1182.0,0.31528,1.25,10980000.0,29210.0,34810000.0,—
LUNA,1183.0,0.010976,-11.83,10980000.0,137230.0,1000000000.0,—
THL,1184.0,0.22452,13.25,11000000.0,168730.0,49020000.0,—
SWAP,1185.0,0.10821,-1.78,10820000.0,337410.0,100000000.0,DeFi
DINGO,1186.0,9.549e-05,64.3,10720000.0,568130.0,112300000000.0,"Memes, Cryptocurrencies, Payments"
EQB,1187.0,0.32309,0.74,10790000.0,1130.0,33400000.0,—
AVINOC,1188.0,0.027649,-0.29,10760000.0,288590.0,389240000.0,—
NIBI,1189.0,0.017955,-0.62,10700000.0,576050.0,595680000.0,"Smart contract platforms, Layer 1, Made in America"
MEMEFI,1190.0,0.0010627,-5.85,10630000.0,6540000.0,10000000000.0,"Gaming, Tap to earn"
PACK,1191.0,0.028474,-4.14,10620000.0,183540.0,372850000.0,—
PIB,1192.0,0.00043929,4.62,10610000.0,117330.0,24150000000.0,Data management & AI
BMEX,1193.0,0.29329,-2.21,10560000.0,94680.0,36000000.0,—
MFER,1194.0,0.01055,1.43,10550000.0,397080.0,1000000000.0,Memes
PLT,1195.0,0.020593,0.05,10730000.0,40060.0,520900000.0,—
GRAIL,1196.0,523.58,8.57,10490000.0,1060000.0,20040.0,—
TRADE,1197.0,0.25829,-4.53,10660000.0,105630.0,41290000.0,Lending & Borrowing
RBTC,1198.0,1.4e-06,5.81,10410000.0,413060.0,7440000000000.0,Gaming
GTAI,1199.0,0.21696,-4.3,10520000.0,3050000.0,48470000.0,"Data management & AI, Web3"
DMAIL,1200.0,0.11836,1.83,10470000.0,1440000.0,88460000.0,"Distributed computing & Storage, Social, media & Content, Web3, DePIN"
KASTA,1201.0,0.013588,-1.69,10350000.0,159640.0,761700000.0,"Asset management, Payments"
ALPACA,1202.0,0.069417,-5.74,10470000.0,5710000.0,150770000.0,"Lending & Borrowing, DeFi"
DFI,1203.0,0.0123,61.35,10200000.0,800280.0,828940000.0,"Decentralized exchange, DeFi"
CELL,1204.0,0.36089,-9.42,10320000.0,1010000.0,28600000.0,"Smart contract platforms, Scaling"
BEL,1205.0,0.17365,6.01,10290000.0,580880.0,59240000.0,Memes
SOUL,1206.0,0.082738,8.11,10270000.0,222540.0,124130000.0,"Smart contract platforms, Gaming, Data management & AI, NFTs & Collectibles, Layer 1, DePIN"
ZEX,1207.0,0.056514,4.64,10250000.0,871170.0,181440000.0,"Decentralized exchange, Derivatives"
JUV,1208.0,1.1699,-0.48,10240000.0,4470000.0,8750000.0,"Sports, Fan Tokens"
BAD,1209.0,2e-08,-4.23,10210000.0,1600000.0,614580000000000.0,"Memes, Data management & AI, DAO"
MON,1210.0,0.026464,-15.9,10190000.0,3380000.0,384880000.0,Gaming
MPC,1211.0,0.035979,0.92,10200000.0,57550.0,283560000.0,"Privacy, Enterprise solutions"
BDC,1212.0,0.01019,-11.37,10190000.0,39220.0,1000000000.0,Memes
WNCG,1213.0,0.022533,-3.02,10320000.0,148670.0,458030000.0,"Wrapped Tokens, Gaming"
TRT,1214.0,2.6186,-1.63,9950000.0,1450000.0,3800000.0,—
FLOCK,1215.0,0.072199,-10.29,10170000.0,15000000.0,140920000.0,Data management & AI
IOT,1216.0,0.00050007,0.05,10130000.0,15430.0,20250000000.0,"Distributed computing & Storage, DePIN"
TIME,1217.0,14.203,-1.38,10090000.0,151330.0,710110.0,"Payments, Jobs"
NTX,1218.0,0.01995,-6.4,10060000.0,67260.0,504080000.0,"Distributed computing & Storage, Data management & AI, DePIN"
VNO,1219.0,0.02128,11.94,10100000.0,14610.0,474510000.0,—
PORTO,1220.0,1.049,-0.64,10090000.0,4120000.0,9620000.0,"Sports, Fan Tokens"
SKEY,1221.0,0.024402,7.69,10040000.0,419700.0,411350000.0,—
RAMA,1222.0,0.049999,0.0,10000000.0,1910.0,200000000.0,—
YFII,1223.0,258.52,4.47,9980000.0,2170000.0,38600.0,"DeFi, DAO"
REEF,1224.0,0.00047534,-5.7,9990000.0,9310000.0,21020000000.0,Smart contract platforms
VISTA,1225.0,10.401,0.07,9800000.0,1170000.0,942010.0,—
VIDT,1226.0,0.011795,-2.84,9940000.0,5510000.0,842320000.0,"Smart contract platforms, Gaming, Internet of things, Data management & AI, NFTs & Collectibles, Interoperability, Enterprise solutions, Cybersecurity, Web3"
GAT,1227.0,0.98948,1.04,9890000.0,115330.0,10000000.0,"Internet of things, Cybersecurity"
FINA,1228.0,0.13283,-1.64,9890000.0,407020.0,74450000.0,"Gaming, Tap to earn"
STLS,1229.0,0.049409,0.65,9880000.0,18410.0,200000000.0,—
ICBX,1230.0,0.00051249,-2.16,9890000.0,211620.0,19290000000.0,—
FUL,1231.0,0.004805,2.71,9740000.0,65330.0,2029999999.9999998,—
ALPINE,1232.0,0.92353,-2.04,9750000.0,2610000.0,10550000.0,"Sports, Fan Tokens"
UFT,1233.0,0.1142,3.46,9710000.0,2130000.0,85050000.0,"Lending & Borrowing, DeFi"
KONET,1234.0,0.050883,8.01,9590000.0,530310.0,188560000.0,—
MICRO,1235.0,0.012809,-6.65,9600000.0,3030000.0,749490000.0,—
COOK,1236.0,0.010003,-9.15,9600000.0,1820000.0,960000000.0,—
CRTS,1237.0,0.0001947,1.43,9600000.0,943630.0,49300000000.0,"Social, media & Content"
PIT,1238.0,0.0,0.48,9580000.0,98830.0,4.019216e+16,Memes
OSMI,1239.0,0.095798,-11.33,9580000.0,105440.0,100000000.0,Data management & AI
JUNO,1240.0,0.12091,4.13,9610000.0,159790.0,79510000.0,—
HTM,1241.0,0.57111,-10.39,9520000.0,268420.0,16670000.000000002,—
FILM,1242.0,0.067632,-0.5,9550000.0,240.0,141210000.0,—
STNK,1243.0,16.31,-2.46,9450000.0,119190.0,579700.0,Memes
CTA,1244.0,0.02361,-0.4,9410000.0,85490.0,398390000.0,Gaming
WAMPL,1245.0,9.1839,-4.43,9370000.0,297220.0,1020000.0,—
TAVA,1246.0,0.014135,0.59,9340000.0,744140.0,660880000.0,—
SFI,1247.0,0.066249,-5.1,9380000.0,27960000.0,141530000.0,—
SWGT,1248.0,0.09716,-3.1,9380000.0,1730000.0,96500000.0,—
PLU,1249.0,0.84999,0.59,9680000.0,438000.0,11390000.0,"Payments, Loyalty & Rewards"
BLOK,1250.0,0.00037399,6.27,9270000.0,269370.0,24790000000.0,"NFTs & Collectibles, Metaverse"
LM,1251.0,0.0033759,1.64,9430000.0,248780.0,2790000000.0,—
STT,1252.0,0.18415,-0.14,9270000.0,20900000.0,50340000.0,—
PLMC,1253.0,0.15,-5.29,9240000.0,58440.0,61600000.0,Web3
NAI,1254.0,0.0026299,1.19,9260000.0,56040.0,3520000000.0,Marketplace
BURGER,1255.0,0.21346,-2.02,9190000.0,31380000.0,43040000.0,"Decentralized exchange, Gaming, DeFi"
MAX,1256.0,0.00921,-4.54,9210000.0,1490000.0,999840000.0,"Memes, Data management & AI"
XFI,1257.0,0.17765,1.52,9180000.0,1330000.0,51680000.0,—
BERRY,1258.0,0.0908,-1.28,9080000.0,97100.0,100000000.0,Data management & AI
BIOT,1259.0,0.0012609,2.87,9150000.0,124620.0,7260000000.0,—
CITY,1260.0,1.1026,-2.29,9180000.0,2790000.0,8320000.0,"Sports, Fan Tokens"
LNQ,1261.0,0.045299,11.32,9210000.0,367150.0,203320000.0,Data management & AI
POOL,1263.0,1.343,7.35,9090000.0,294625.0,6770000.0,DAO
FTRB,1264.0,0.0048329,0.67,9160000.0,222100.0,1890000000.0,—
ASR,1265.0,1.2955,0.1,9020000.0,1080000.0,6960000.0,"Sports, Fan Tokens"
VIB,1266.0,0.045529,-1.05,9110000.0,3180000.0,200000000.0,"Social, media & Content"
PUSS,1267.0,0.01028,-3.95,9030000.0,1330000.0,878820000.0,—
PAW,1268.0,1e-08,0.09,9030000.0,298800.0,947960000000000.0,"Memes, Layer 1"
GLQ,1270.0,0.026171,1.46,8900000.0,599510.0,340000000.0,"Data management & AI, Enterprise solutions, Analytics, Layer 1"
TRIAS,1271.0,1.7915,-1.44,8960000.0,277780.0,5000000.0,"Data management & AI, Metaverse, Layer 1"
SQGROW,1272.0,0.0089298,0.24,8930000.0,146030.0,1000000000.0,—
YIELD,1273.0,0.088998,27.09,8900000.0,81.0,100000000.0,—
HMT,1274.0,0.038489,4.55,8870000.0,13380.0,230550000.0,Data management & AI
DOGI,1275.0,0.42239,-0.1,8870000.0,282120.0,21000000.0,—
AIA,1276.0,0.002212,9.46,8850000.0,1830.0,4000000000.0,—
WRX,1277.0,0.0231,-6.46,8820000.0,29550.0,381860000.0,Centralized-exchange
CWEB,1278.0,0.0037099,-2.35,8760000.0,92730.0,2360000000.0,"Smart contract platforms, Developments tools, Interoperability, Scaling"
XSWAP,1279.0,0.059654,0.55,8750000.0,50220.0,146620000.0,—
CKP,1281.0,2.206,-5.78,8630000.0,1330000.0,3910000.0,—
DVI,1282.0,0.010331,1.51,8660000.0,272490.0,838600000.0,"Gaming, NFTs & Collectibles, Metaverse"
RECT,1283.0,0.64128,3.9,8660000.0,3180000.0,13500000.0,—
HI,1284.0,0.0001397,2.51,8610000.0,141880.0,61610000000.0,Payments
ATM,1285.0,1.316,-3.29,8650000.0,829210.0,6570000.0,"Sports, Fan Tokens"
MAVIA,1286.0,0.15547,-4.2,8680000.0,4290000.0,55820000.0,"Gaming, NFTs & Collectibles"
ADP,1287.0,0.0018858,-2.51,8550000.0,594700.0,4530000000.0,"Social, media & Content, Loyalty & Rewards"
ZERC,1288.0,0.071499,-0.4,8580000.0,134080.0,120000000.0,"Gaming, NFTs & Collectibles, Metaverse"
DVPN,1289.0,0.00039569,-2.4,8530000.0,196980.0,21550000000.0,"Developments tools, Distributed computing & Storage, DePIN"
LUCE,1290.0,0.0085592,-6.7,8560000.0,4380000.0,1000000000.0,Memes
BROCCOLI,1291.0,0.044634,9.72,8240000.0,7770000.0,184610000.0,—
LYNK,1292.0,0.0081298,-1.67,8130000.000000001,246470.0,999990000.0,—
KIKI,1293.0,0.0085348,10.79,8530000.0,646960.0,999990000.0,Memes
KOIN,1294.0,0.1021,-1.81,8500000.0,4200.0,83260000.0,—
EVR,1295.0,0.23394,2.72,8480000.0,11270.0,36250000.0,—
OILX,1296.0,68.259,-0.08,8480000.0,85700.0,124180.0,—
GAL,1297.0,1.1576,-3.34,8600000.0,41430.0,7430000.0,"Data management & AI, Web3"
AURY,1299.0,0.1196,0.78,8450000.0,139260.0,70650000.0,"Gaming, NFTs & Collectibles, Metaverse"
WAGMIGAMES,1300.0,4.65e-06,2.67,8400000.0,462640.0,1800000000000.0,"Gaming, NFTs & Collectibles"
GGMT,1301.0,0.0075088,0.83,8400000.0,793.0,1120000000.0,—
AST,1302.0,0.048099,-7.95,8390000.0,3370000.0,174480000.0,"Decentralized exchange, DeFi"
VXV,1303.0,0.1706,-2.99,8510000.0,30200.0,49880000.0,Data management & AI
PATRIOT,1304.0,0.00083698,-3.22,8369999.999999999,341520.0,10000000000.0,Memes
AEROBUD,1305.0,0.0087308,1.76,8470000.0,63300.0,970000000.0,—
AE,1306.0,0.02153,3.01,8289999.999999999,753500.0,385110000.0,Smart contract platforms
ENRON,1307.0,0.082588,-0.71,8260000.0,192430.0,100000000.0,Memes
SPS,1308.0,0.0062919,0.02,8359999.999999999,70950.0,1330000000.0,"Gaming, NFTs & Collectibles"
UNCX,1309.0,176.41,1.96,8220000.000000001,63810.0,46610.0,DeFi
WRLD,1310.0,0.011569,5.53,8240000.0,56670.0,712090000.0,"Gaming, NFTs & Collectibles, Metaverse"
ASTO,1311.0,0.01548,7.98,8100000.0,1450000.0,523080000.00000006,"Gaming, Data management & AI, NFTs & Collectibles, Interoperability, Metaverse, Sports"
AAST,1312.0,0.00109,-10.62,8180000.0,311700.0,7500000000.0,—
XAGX,1313.0,32.619,0.2,8150000.0,174320.0,250000.0,—
FOXY,1314.0,0.0027041,6.07,8109999.999999999,2000000.0,3000000000.0,Memes
HGPT,1315.0,0.01174,-3.85,8080000.0,1900000.0,688170000.0,"Data management & AI, Social, media & Content, Marketplace"
ANT,1316.0,0.1603,0.72,8160000.0,211300.0,50920000.0,—
HEGE,1317.0,0.0081798,5.02,8180000.0,506000.0,999850000.0,Memes
STC,1318.0,0.00017947,-4.95,8060000.000000001,61090.0,44940000000.0,—
INDY,1319.0,1.5626,-9.66,8039999.999999999,23850.0,5140000.0,—
SAFE,1320.0,3.0264,-5.76,8039999.999999999,65459.99999999999,2660000.0,—
APX,1321.0,0.2071,1.25,8020000.0,627410.0,38750000.0,—
TONIC,1322.0,3e-08,9.13,8029999.999999999,85110.0,247730000000000.0,—
ALVA,1323.0,0.16827,0.12,8010000.0,95510.0,47580000.0,Asset management
WALLET,1324.0,0.01169,1.12,8000000.0,723620.0,684320000.0,"Payments, Web3, DAO"
KENDU,1325.0,8.41e-06,-0.46,7980000.0,79280.0,948430000000.0,Memes
00,1326.0,0.0218,-3.13,7950000.0,371500.0,364770000.0,—
SMT,1327.0,0.096298,4.95,8080000.0,94350.0,83940000.0,—
TMAI,1328.0,0.001242,0.06,7870000.0,253650.0,6340000000.0,—
EAI,1329.0,0.036948,1.47,7850000.0,116870.0,212570000.0,Data management & AI
AUTOS,1330.0,0.024175,1.92,7830000.0,761580.0,324060000.0,—
G7,1331.0,0.0033999,3.74,7820000.0,1290000.0,2300000000.0,—
ARTY,1332.0,0.40249,1.6,7840000.0,2470000.0,19480000.0,Gaming
LIME,1333.0,0.01775,-3.98,7680000.0,465200.0,432770000.0,"Data management & AI, NFTs & Collectibles, Payments, Social, media & Content, Web3"
GAL,1334.0,1.546,2.17,7790000.0,406040.0,5040000.0,"Sports, Fan Tokens"
TGT,1335.0,0.012122,-4.33,7790000.0,73760.0,642420000.0,Payments
VALOR,1336.0,0.15365,0.73,7730000.0,8580000.0,50300000.0,Asset management
MEMDEX,1337.0,0.0076223,-36.72,7550000.0,3540000.0,990030000.0,—
BARSIK,1338.0,0.0068249,161.65,6820000.0,2790000.0,999970000.0,Memes
NPCS,1339.0,0.0079738,-9.85,7730000.0,418250.0,969710000.0,Memes
SEN,1340.0,0.078458,-2.85,7690000.0,1530000.0,98000000.0,"Memes, Data management & AI"
DEXTF,1341.0,0.086008,-0.05,7700000.0,33590.0,89470000.0,Asset management
MOTHER,1342.0,0.0077971,-2.41,7690000.0,2920000.0,986140000.0,"Memes, Social, media & Content"
OGPU,1343.0,0.61999,10.34,7690000.0,222040.0,12400000.0,"Distributed computing & Storage, Web3, Layer 1, DePIN"
BCD,1344.0,0.041209,-5.18,7690000.0,6040.0,186490000.0,Cryptocurrencies
OUSD,1345.0,0.99718,0.04,7660000.0,87380.0,7690000.0,"Stablecoins, Asset-backed Stablecoins, DeFi"
MCB,1346.0,1.988,7.89,7600000.0,64069.99999999999,3820000.0,"Decentralized exchange, Derivatives, DeFi"
MUMU,1347.0,3.34e-06,-7.46,7630000.0,767110.0,2280000000000.0,Memes
SCA,1348.0,0.087248,-1.74,7620000.0,3330000.0,87340000.0,Lending & Borrowing
POLA,1349.0,0.015206,0.18,7620000.0,108920.0,501180000.0,—
HELLO,1350.0,0.01039,-1.5,7600000.0,193610.0,731580000.0,"Gaming, NFTs & Collectibles, Social, media & Content, Web3"
SMOG,1351.0,0.0097398,1.56,7590000.0,441.0,779000000.0,Memes
HOLD,1352.0,0.95098,-12.66,7520000.0,561770.0,7900000.0,"Data management & AI, Payments"
GRAM,1353.0,0.0030999,-7.17,7620000.0,143410.0,2460000000.0,—
UFO,1354.0,2.9e-07,2.0,7570000.0,296630.0,25760000000000.0,"Gaming, NFTs & Collectibles, Metaverse"
WKC,1355.0,1e-08,-7.55,7550000.0,33220.0,567000000000000.0,Memes
DEAI,1356.0,0.081965,-10.64,7480000.0,2170000.0,91220000.0,Data management & AI
LQR,1357.0,0.092298,0.24,7530000.0,249030.0,81620000.0,NFTs & Collectibles
KP3R,1358.0,17.635,0.14,7500000.0,718620.0,425180.0,"DeFi, Jobs"
EVZ,1359.0,0.0032762,-1.55,7370000.0,60980.0,2250000000.0,—
ASS,1360.0,0.0,0.98,7480000.0,1260.0,1e+16,Memes
OVER,1361.0,0.038259,-4.26,7460000.0,1050000.0,195010000.0,"Payments, Layer 1"
STREAM,1362.0,0.06202,14.05,7440000.0,1640000.0,120000000.0,—
BNC,1363.0,0.16641,-0.93,7460000.0,856880.0,44810000.0,"Lending & Borrowing, Derivatives"
JELLYJELLY,1364.0,0.0074382,-1.37,7440000.0,9770000.0,1000000000.0,—
STOS,1365.0,0.191,-4.04,7410000.0,177820.0,38800000.0,"Distributed computing & Storage, Web3, DePIN"
EGG,1366.0,0.0025603,0.33,7410000.0,41600.0,2890000000.0,"NFTs & Collectibles, Social, media & Content, Marketplace"
HAT,1367.0,0.0074399,2.28,7370000.0,6850000.0,990000000.0,Memes
GENE,1368.0,0.098473,2.3,7490000.0,217650.0,76060000.0,"Gaming, NFTs & Collectibles, Move to earn"
FNCT,1369.0,0.0022206,-0.24,7370000.0,85010.0,3320000000.0,—
DCK,1370.0,0.01081,0.39,7330000.0,158890.0,678220000.0,"Data management & AI, Analytics"
FEG,1371.0,0.0001054,4.17,7330000.0,898120.0,69520000000.0,"Memes, Smart contract platforms, Lending & Borrowing, Interoperability"
CLEAR,1372.0,0.025309,-4.44,7300000.0,12250000.0,288530000.0,—
FLT,1373.0,0.082858,-6.59,7490000.0,142700.0,90430000.0,DePIN
ASTRA,1374.0,0.81898,9.37,7340000.0,6420.0,8960000.0,Data management & AI
JAILSTOOL,1375.0,0.0072552,4.12,7250000.0,7120000.0,999830000.0,—
LRDS,1376.0,0.25129,-4.48,7240000.0,6050000.0,28830000.0,"Gaming, NFTs & Collectibles"
JEWEL,1377.0,0.063589,9.3,7220000.0,65239.99999999999,113540000.0,"Decentralized exchange, Gaming, NFTs & Collectibles"
SEDA,1378.0,0.030609,0.22,7210000.0,109180.0,235710000.0,—
RLY,1379.0,0.001378,0.09,7220000.0,67670.0,5240000000.0,"Social, media & Content, DeFi"
AMC,1380.0,2.2296,1.76,7180000.0,43830.0,3220000.0,—
SEND,1381.0,0.014323,-0.2,7160000.0,1220000.0,500000000.0,Memes
NBLU,1382.0,0.0050057,1.68,7160000.0,59920.0,1430000000.0,—
MXC,1383.0,0.0026819,-8.25,7150000.0,344660.0,2660000000.0,"Distributed computing & Storage, Internet of things, Web3, DePIN"
KIMA,1384.0,0.1532,-6.05,6980000.0,714210.0,45570000.0,—
DOVU,1385.0,0.00086703,0.72,7110000.0,101550.0,8199999999.999999,—
VSC,1386.0,0.0074979,-1.19,7060000.0,295650.0,941350000.0,—
XRPH,1387.0,0.10088,0.01,7130000.0,368040.0,70710000.0,—
THALES,1388.0,0.1173,-0.06,7050000.0,43750.0,60070000.0,Gambling
MPH,1389.0,0.01004,-9.69,7040000.0,14630.0,701590000.0,—
ZYPTOTOKEN,1390.0,0.0077998,4.31,6990000.0,183190.0,896460000.0,—
PANDORA,1391.0,710.5,3.25,7110000.0,1960000.0,10000.0,"NFTs & Collectibles, Derivatives"
KATA,1392.0,0.00019453,1.34,7260000.0,87440.0,37300000000.0,"Memes, Gaming, NFTs & Collectibles, Metaverse"
WINR,1393.0,0.01389,0.31,6950000.0,17180.0,500580000.0,Gambling
ARC,1394.0,0.0074379,0.18,6830000.0,99420.0,917700000.0,Data management & AI
OVR,1395.0,0.134,0.25,6830000.0,189910.0,50990000.0,"Distributed computing & Storage, NFTs & Collectibles, Metaverse, DePIN"
MINIMA,1396.0,0.01634,-0.28,6840000.0,30290.0,418330000.0,—
BLUB,1397.0,2e-08,12.12,6780000.0,539160.0,324640000000000.0,Memes
KAI,1398.0,0.001407,6.86,6720000.0,123740.0,4780000000.0,"Smart contract platforms, Interoperability, Enterprise solutions"
XEL,1399.0,2.7079,15.0,6520000.0,332810.0,2410000.0,"Privacy, Smart contract platforms, Layer 1"
PEPE20,1400.0,1e-08,1.02,6820000.0,1100000.0,469000000000000.0,Memes
SHRAP,1401.0,0.0071399,5.02,6640000.0,2250000.0,930350000.0,"Gaming, NFTs & Collectibles"
RFRM,1402.0,0.12519,-1.22,6720000.0,49750.0,53690000.0,—
ATS,1403.0,0.067059,1.31,6710000.0,91510.0,100000000.0,—
SWCH,1404.0,0.16853,-1.38,6610000.0,1850000.0,39250000.0,—
ACM,1405.0,0.94598,-2.12,6680000.0,771000.0,7060000.0,"Sports, Fan Tokens"
VVAIFU,1406.0,0.0067399,-11.42,6690000.0,2100000.0,993320000.0,"Memes, Data management & AI"
